station_id,latitude,longitude,country_code,name
CA005062922,,,,
CA003062245,,,,
CA005023222,,,,
CA006084307,,,,
CA003023000,,,,
CA004048240,,,,
CA003031320,,,,
CA002203922,,,,
CA006041193,,,,
CA001152J02,,,,
CA002201500,,,,
CA00504K0NM,,,,
CA003013644,,,,
CA004019035,,,,
CA004010880,,,,
CA00306KFE3,,,,
CA004075518,,,,
CA005042800,,,,
CA004048520,,,,
CA003012202,,,,
CA003011880,,,,
CA004012485,,,,
CA003011848,,,,
CA003072970,,,,
CA003035342,,,,
CA001167337,,,,
CA004031844,,,,
CA002101200,,,,
CA002204000,,,,
CA002303986,,,,
CA00502I001,,,,
CA003014665,,,,
CA006055302,,,,
CA006048266,,,,
CA001195J29,,,,
CA004042880,,,,
CA004016322,,,,
CA002203359,,,,
CA003010060,,,,
CA001145297,,,,
CA001144580,,,,
CA001162580,,,,
CA004011846,,,,
CA003051720,,,,
CA004022960,,,,
CA004012050,,,,
CA004015680,,,,
CA004018880,,,,
CA001182280,,,,
CA004045600,,,,
CA003026480,,,,
CA004036844,,,,
CA003036099,,,,
CA004056120,,,,
CA002100709,,,,
CA003075160,,,,
CA004083322,,,,
CA001172525,,,,
CA001153034,,,,
CA002202800,,,,
CA004055699,,,,
CA005012423,,,,
CA003010815,,,,
CA005023262,,,,
CA003051165,,,,
CA003010979,,,,
CA004016560,,,,
CA003072063,,,,
CA002201022,,,,
CA005060595,,,,
CA001146810,,,,
CA004053083,,,,
CA003081680,,,,
CA005021220,,,,
CA006075435,,,,
CA005040218,,,,
CA001182427,,,,
CA004058390,,,,
CA004032322,,,,
CA004016520,,,,
CA005040895,,,,
CA001160485,,,,
CA003020679,,,,
CA0030506GN,,,,
CA006072230,,,,
CA004055720,,,,
CA003036240,,,,
CA006025205,,,,
CA003060320,,,,
CA004042188,,,,
CA004034910,,,,
CA005060999,,,,
CA001195250,,,,
CA002204110,,,,
CA003024572,,,,
CA005031201,,,,
CA00502S001,,,,
CA003016840,,,,
CA002204100,,,,
CA004022368,,,,
CA006085682,,,,
CA006076572,,,,
CA006027825,,,,
CA003016494,,,,
CA003077615,,,,
CA001161655,,,,
CA00506B047,,,,
CA002201601,,,,
CA006053463,,,,
CA004022328,,,,
CA005040764,,,,
CA004043750,,,,
CA001152653,,,,
CA003034485,,,,
CA003030840,,,,
CA006061847,,,,
CA004038412,,,,
CA003031875,,,,
CA003042045,,,,
CA001178CL9,,,,
CA005022780,,,,
CA001165224,,,,
CA003031094,,,,
CA001208040,,,,
CA004014322,,,,
CA005031301,,,,
CA003063620,,,,
CA003010650,,,,
CA006016295,,,,
CA005012400,,,,
CA004015100,,,,
CA004010984,,,,
CA003025243,,,,
CA00301FFNJ,,,,
CA003030772,,,,
CA001166912,,,,
CA001158692,,,,
CA004060982,,,,
CA003015501,,,,
CA005011240,,,,
CA005032560,,,,
CA003034479,,,,
CA003020760,,,,
CA003051424,,,,
CA003020676,,,,
CA004032766,,,,
CA003037675,,,,
CA004015045,,,,
CA005032164,,,,
CA005023261,,,,
CA00220N003,,,,
CA002100907,,,,
CA003032927,,,,
CA003011350,,,,
CA00602K300,,,,
CA00503B1ER,,,,
CA005021227,,,,
CA005012322,,,,
CA004019040,,,,
CA001184790,,,,
CA004015320,,,,
CA003010010,,,,
CA004020160,,,,
CA005010548,,,,
CA003012652,,,,
CA002100679,,,,
CA003074320,,,,
CA001164729,,,,
CA004035480,,,,
CA005012796,,,,
CA002400F63,,,,
CA001165030,,,,
CA003012195,,,,
CA001200560,,,,
CA001188973,,,,
CA003044533,,,,
CA004024161,,,,
CA003016655,,,,
CA0030507AC,,,,
CA003031658,,,,
CA003065998,,,,
CA003044534,,,,
CA003010237,,,,
CA003035845,,,,
CA003016841,,,,
CA005030917,,,,
CA003035530,,,,
CA005020810,,,,
CA004063755,,,,
CA004061590,,,,
CA003062700,,,,
CA001192340,,,,
CA003073140,,,,
CA005031200,,,,
CA005021695,,,,
CA004018640,,,,
CA003010890,,,,
CA004015159,,,,
CA003033498,,,,
CA001192946,,,,
CA005010140,,,,
CA00502055E,,,,
CA004023212,,,,
CA004017320,,,,
CA005022760,,,,
CA001181465,,,,
CA004031581,,,,
CA002100805,,,,
CA002100163,,,,
CA006073420,,,,
CA00401I010,,,,
CA004051147,,,,
CA001181508,,,,
CA003036690,,,,
CA002303401,,,,
CA001142400,,,,
CA006070027,,,,
CA005022171,,,,
CA001152105,,,,
CA003072920,,,,
CA001154405,,,,
CA005010538,,,,
CA00405DJDN,,,,
CA004015960,,,,
CA003027582,,,,
CA004022800,,,,
CA003025768,,,,
CA005012279,,,,
CA003016852,,,,
CA006016529,,,,
CA0022010KA,,,,
CA004057118,,,,
CA001180585,,,,
CA002101415,,,,
CA005021160,,,,
CA005030912,,,,
CA004067723,,,,
CA004026840,,,,
CA004014040,,,,
CA006046856,,,,
CA004060452,,,,
CA003031640,,,,
CA006075024,,,,
CA006075428,,,,
CA003036208,,,,
CA006022474,,,,
CA005010641,,,,
CA004019007,,,,
CA003076908,,,,
CA002101204,,,,
CA003012208,,,,
CA005022129,,,,
CA001164717,,,,
CA003073640,,,,
CA006073810,,,,
CA005061001,,,,
CA005012719,,,,
CA003052270,,,,
CA00506B0M7,,,,
CA002101099,,,,
CA005040985,,,,
CA003063680,,,,
CA004024400,,,,
CA006078285,,,,
CA006065250,,,,
CA004010879,,,,
CA003073740,,,,
CA003030525,,,,
CA001176745,,,,
CA00114B1F0,,,,
CA006064460,,,,
CA002203700,,,,
CA004011440,,,,
CA001157631,,,,
CA005022946,,,,
CA004031776,,,,
CA004020280,,,,
CA003010616,,,,
CA006077845,,,,
CA006074209,,,,
CA004063757,,,,
CA003012095,,,,
CA002400634,,,,
CA003030768,,,,
CA006057592,,,,
CA003075488,,,,
CA003017595,,,,
CA004058425,,,,
CA003012992,,,,
CA001160670,,,,
CA005012654,,,,
CA003064400,,,,
CA005020321,,,,
CA005061640,,,,
CA00307JF5R,,,,
CA0030705E9,,,,
CA002101135,,,,
CA001165225,,,,
CA006040020,,,,
CA002202115,,,,
CA003013961,,,,
CA005030080,,,,
CA003023740,,,,
CA005032951,,,,
CA003035350,,,,
CA0050309J6,,,,
CA004019023,,,,
CA004050275,,,,
CA003012230,,,,
CA004053080,,,,
CA006075425,,,,
CA003036880,,,,
CA003024920,,,,
CA004046200,,,,
CA004054795,,,,
CA004011280,,,,
CA004020130,,,,
CA003060472,,,,
CA006014353,,,,
CA003012817,,,,
CA003011840,,,,
CA004061629,,,,
CA003030838,,,,
CA002204200,,,,
CA003072655,,,,
CA004086180,,,,
CA003016960,,,,
CA004061630,,,,
CA001176750,,,,
CA004043900,,,,
CA001154400,,,,
CA003062696,,,,
CA00116FRMN,,,,
CA003016761,,,,
CA004040267,,,,
CA003016505,,,,
CA002100402,,,,
CA001148700,,,,
CA001193245,,,,
CA001208202,,,,
CA005021975,,,,
CA001161F55,,,,
CA003040223,,,,
CA002100400,,,,
CA003011474,,,,
CA003064640,,,,
CA003015672,,,,
CA003010978,,,,
CA002301100,,,,
CA006042716,,,,
CA005043158,,,,
CA004027480,,,,
CA003020610,,,,
CA003050520,,,,
CA003022159,,,,
CA004015160,,,,
CA004015325,,,,
CA003036682,,,,
CA00401HP5R,,,,
CA003066001,,,,
CA003070600,,,,
CA00303N1G3,,,,
CA003062246,,,,
CA005041229,,,,
CA001187335,,,,
CA005013120,,,,
CA005020320,,,,
CA003036360,,,,
CA003012212,,,,
CA002202405,,,,
CA001168880,,,,
CA0050310D0,,,,
CA004067795,,,,
CA004083320,,,,
CA005060600,,,,
CA001203672,,,,
CA006052259,,,,
CA004080262,,,,
CA003051R4R,,,,
CA001163842,,,,
CA004067655,,,,
CA005052060,,,,
CA004058728,,,,
CA0040190LN,,,,
CA004058000,,,,
CA003020690,,,,
CA004021600,,,,
CA004052448,,,,
CA004043920,,,,
CA001161215,,,,
CA006073750,,,,
CA00116146F,,,,
CA003036640,,,,
CA003023560,,,,
CA002100880,,,,
CA004055085,,,,
CA003025928,,,,
CA002201600,,,,
CA001167980,,,,
CA005061648,,,,
CA001143900,,,,
CA004055736,,,,
CA005010760,,,,
CA004056230,,,,
CA003044230,,,,
CA006048261,,,,
CA003073146,,,,
CA003016593,,,,
CA003035198,,,,
CA005021480,,,,
CA005022703,,,,
CA001148212,,,,
CA005052864,,,,
CA005010481,,,,
CA002400565,,,,
CA003073641,,,,
CA003014760,,,,
CA004013400,,,,
CA00116HFF6,,,,
CA005012672,,,,
CA00119BLM0,,,,
CA004061861,,,,
CA003026259,,,,
CA003012515,,,,
CA006042067,,,,
CA003063646,,,,
CA004018506,,,,
CA005050960,,,,
CA003031918,,,,
CA004057120,,,,
CA006025203,,,,
CA004045070,,,,
CA003076071,,,,
CA004065058,,,,
CA006020LPQ,,,,
CA004083323,,,,
CA004051080,,,,
CA004071960,,,,
CA003062451,,,,
CA005021848,,,,
CA002300700,,,,
CA004065060,,,,
CA003031000,,,,
CA003020035,,,,
CA006073975,,,,
CA006082178,,,,
CA003015520,,,,
CA005012720,,,,
CA004063753,,,,
CA006052268,,,,
CA005061376,,,,
CA006016527,,,,
CA005052880,,,,
CA004026040,,,,
CA002300904,,,,
CA001167193,,,,
CA00301B460,,,,
CA006049095,,,,
CA003014795,,,,
CA001165791,,,,
CA00501A7AR,,,,
CA002202198,,,,
CA00117900R,,,,
CA003013247,,,,
CA005013117,,,,
CA004015258,,,,
CA005030984,,,,
CA004016450,,,,
CA003077246,,,,
CA004012943,,,,
CA003056214,,,,
CA006080577,,,,
CA004015440,,,,
CA006075420,,,,
CA001166JFR,,,,
CA005011080,,,,
CA001154203,,,,
CA0050410N0,,,,
CA005031039,,,,
CA004023800,,,,
CA003016932,,,,
CA005042000,,,,
CA001152103,,,,
CA003054845,,,,
CA003026530,,,,
CA003014922,,,,
CA005023243,,,,
CA002201900,,,,
CA002100794,,,,
CA005060520,,,,
CA006047627,,,,
CA003072525,,,,
CA003017286,,,,
CA005021737,,,,
CA003062693,,,,
CA004020560,,,,
CA0030221LG,,,,
CA001152670,,,,
CA004015870,,,,
CA006055210,,,,
CA005042774,,,,
CA002202351,,,,
CA003030QLP,,,,
CA006041110,,,,
CA001183090,,,,
CA006037770,,,,
CA003031322,,,,
CA005050920,,,,
CA003033897,,,,
CA004057070,,,,
CA006016975,,,,
CA004046884,,,,
CA004028038,,,,
CA002400636,,,,
CA004066090,,,,
CA005042169,,,,
CA004022363,,,,
CA003072600,,,,
CA001186A71,,,,
CA005012469,,,,
CA003016GF0,,,,
CA004032335,,,,
CA003031805,,,,
CA002100630,,,,
CA005012500,,,,
CA006059475,,,,
CA004015322,,,,
CA003033882,,,,
CA002201800,,,,
CA001183000,,,,
CA006010739,,,,
CA004022359,,,,
CA003065475,,,,
CA001163400,,,,
CA003011815,,,,
CA003033550,,,,
CA006032120,,,,
CA003025297,,,,
CA005040681,,,,
CA004068560,,,,
CA002100670,,,,
CA004047240,,,,
CA004021996,,,,
CA004077557,,,,
CA003072475,,,,
CA003011953,,,,
CA005021920,,,,
CA004083324,,,,
CA001166946,,,,
CA006046767,,,,
CA001182285,,,,
CA006078282,,,,
CA003026540,,,,
CA003061975,,,,
CA003060535,,,,
CA003014995,,,,
CA004019080,,,,
CA00303M9JM,,,,
CA006032117,,,,
CA006049098,,,,
CA003065505,,,,
CA004028101,,,,
CA006044560,,,,
CA003023850,,,,
CA006049443,,,,
CA004057180,,,,
CA004017370,,,,
CA002202100,,,,
CA002100700,,,,
CA002100167,,,,
CA005022040,,,,
CA004016521,,,,
CA001160483,,,,
CA006068980,,,,
CA00605DJ25,,,,
CA001188696,,,,
CA002101303,,,,
CA004028056,,,,
CA003030540,,,,
CA006068150,,,,
CA006081928,,,,
CA002100160,,,,
CA005021840,,,,
CA003075600,,,,
CA003015523,,,,
CA003026KNQ,,,,
CA004028060,,,,
CA005021054,,,,
CA003060406,,,,
CA006040572,,,,
CA006042715,,,,
CA006061359,,,,
CA006062425,,,,
CA003050600,,,,
CA003012280,,,,
CA003014225,,,,
CA003010992,,,,
CA005050919,,,,
CA003067NF0,,,,
CA004016842,,,,
CA003016845,,,,
CA004086001,,,,
CA004037360,,,,
CA004012300,,,,
CA003034795,,,,
CA006072225,,,,
CA003035206,,,,
CA003010730,,,,
CA001150060,,,,
CA005010310,,,,
CA005020880,,,,
CA002202202,,,,
CA002100719,,,,
CA00220L002,,,,
CA006034077,,,,
CA00604HBFA,,,,
CA004068485,,,,
CA004018760,,,,
CA006020381,,,,
CA003014921,,,,
CA002100693,,,,
CA003045000,,,,
CA005022480,,,,
CA004035200,,,,
CA00116NJ97,,,,
CA001155402,,,,
CA003063340,,,,
CA002203300,,,,
CA001154200,,,,
CA003063686,,,,
CA003031524,,,,
CA005040120,,,,
CA005032163,,,,
CA002402590,,,,
CA00120C036,,,,
CA003016022,,,,
CA00307KPFP,,,,
CA003012275,,,,
CA005010761,,,,
CA003015405,,,,
CA004065055,,,,
CA003074902,,,,
CA002201700,,,,
CA005031042,,,,
CA003025222,,,,
CA001163810,,,,
CA004039000,,,,
CA003013645,,,,
CA006065006,,,,
CA004018920,,,,
CA006049466,,,,
CA004087640,,,,
CA001166760,,,,
CA004012040,,,,
CA003073730,,,,
CA002204101,,,,
CA005031041,,,,
CA005010216,,,,
CA003035220,,,,
CA004084440,,,,
CA003064657,,,,
CA001148670,,,,
CA004026847,,,,
CA003070642,,,,
CA003034552,,,,
CA005032162,,,,
CA005020720,,,,
CA003063135,,,,
CA003031676,,,,
CA004070365,,,,
CA001145460,,,,
CA002100500,,,,
CA004055043,,,,
CA003026009,,,,
CA004053120,,,,
CA004046977,,,,
CA004055640,,,,
CA003016070,,,,
CA003072900,,,,
CA005022335,,,,
CA004021040,,,,
CA004014145,,,,
CA002300902,,,,
CA006020379,,,,
CA005012960,,,,
CA006072460,,,,
CA005060608,,,,
CA002100840,,,,
CA005032764,,,,
CA005032640,,,,
CA005012080,,,,
CA002403602,,,,
CA003012206,,,,
CA002101000,,,,
CA001157630,,,,
CA004024714,,,,
CA005012440,,,,
CA003012710,,,,
CA005012545,,,,
CA00303AFGF,,,,
CA004016640,,,,
CA003066920,,,,
CA005031110,,,,
CA005010547,,,,
CA004056920,,,,
CA004010811,,,,
CA002201450,,,,
CA004021851,,,,
CA003034596,,,,
CA004016320,,,,
CA004057202,,,,
CA003036205,,,,
CA003026479,,,,
CA001175122,,,,
CA004021520,,,,
CA003020405,,,,
CA003024961,,,,
CA008105595,,,,
CA007027360,,,,
CA006134F10,,,,
CA007082880,,,,
CA007054355,,,,
CA007062368,,,,
CA00615N745,,,,
CA006153853,,,,
CA007058590,,,,
CA007103283,,,,
CA007074240,,,,
CA008102210,,,,
CA00702LED4,,,,
CA006158762,,,,
CA007058560,,,,
CA008104400,,,,
CA007050245,,,,
CA007027083,,,,
CA007046212,,,,
CA008205650,,,,
CA007017032,,,,
CA008205775,,,,
CA007061442,,,,
CA008100700,,,,
CA006105762,,,,
CA008205092,,,,
CA007063090,,,,
CA006158350,,,,
CA006101440,,,,
CA008102275,,,,
CA008102848,,,,
CA007016675,,,,
CA007017000,,,,
CA007012070,,,,
CA007024878,,,,
CA008104501,,,,
CA007024745,,,,
CA007016294,,,,
CA006110745,,,,
CA008300562,,,,
CA006131982,,,,
CA006122847,,,,
CA007093715,,,,
CA007064998,,,,
CA006139141,,,,
CA007027733,,,,
CA007027320,,,,
CA006151689,,,,
CA007024256,,,,
CA007086716,,,,
CA007065640,,,,
CA008202565,,,,
CA007055200,,,,
CA008101900,,,,
CA006128330,,,,
CA008200301,,,,
CA00704FEG0,,,,
CA006115127,,,,
CA007027372,,,,
CA006110731,,,,
CA007038350,,,,
CA008203165,,,,
CA008104938,,,,
CA007065840,,,,
CA006158443,,,,
CA008203120,,,,
CA007035290,,,,
CA006135638,,,,
CA007016932,,,,
CA008300128,,,,
CA006116750,,,,
CA006124700,,,,
CA007098603,,,,
CA007050145,,,,
CA007014290,,,,
CA007053980,,,,
CA006113490,,,,
CA007010565,,,,
CA006152695,,,,
CA006150790,,,,
CA006117169,,,,
CA008203500,,,,
CA007044288,,,,
CA00706CP09,,,,
CA00704607C,,,,
CA007041710,,,,
CA006150060,,,,
CA008200578,,,,
CA00702607F,,,,
CA006116257,,,,
CA006102J13,,,,
CA00611KBE0,,,,
CA007038040,,,,
CA008202251,,,,
CA006100970,,,,
CA006139265,,,,
CA006129235,,,,
CA006144442,,,,
CA007027309,,,,
CA007057304,,,,
CA007042395,,,,
CA008300516,,,,
CA007014629,,,,
CA008100430,,,,
CA006114979,,,,
CA008202590,,,,
CA006146711,,,,
CA008100503,,,,
CA006145503,,,,
CA008105600,,,,
CA008202800,,,,
CA007040813,,,,
CA007033700,,,,
CA007053935,,,,
CA006151090,,,,
CA008101800,,,,
CA007028280,,,,
CA007066820,,,,
CA007046619,,,,
CA007020828,,,,
CA007027516,,,,
CA007015791,,,,
CA007042590,,,,
CA007085106,,,,
CA007024400,,,,
CA007022280,,,,
CA007030457,,,,
CA006107247,,,,
CA007088760,,,,
CA006139525,,,,
CA006100971,,,,
CA006155878,,,,
CA007020750,,,,
CA006104025,,,,
CA006132148,,,,
CA008204620,,,,
CA008206500,,,,
CA007025257,,,,
CA006150830,,,,
CA008102234,,,,
CA006166416,,,,
CA008204193,,,,
CA008102325,,,,
CA007028754,,,,
CA006106367,,,,
CA007020570,,,,
CA008103500,,,,
CA006105397,,,,
CA006142798,,,,
CA008204480,,,,
CA006131386,,,,
CA007017422,,,,
CA007021918,,,,
CA006104153,,,,
CA007038080,,,,
CA008204495,,,,
CA007111080,,,,
CA008205200,,,,
CA007027540,,,,
CA007061520,,,,
CA007091400,,,,
CA006158384,,,,
CA008100880,,,,
CA007034482,,,,
CA006166450,,,,
CA006131081,,,,
CA008105568,,,,
CA006150916,,,,
CA006139538,,,,
CA007065639,,,,
CA007070454,,,,
CA007034010,,,,
CA008300445,,,,
CA007117827,,,,
CA007086630,,,,
CA008102975,,,,
CA008300300,,,,
CA008205895,,,,
CA007017BFN,,,,
CA008203600,,,,
CA006137147,,,,
CA006100285,,,,
CA007028906,,,,
CA006154310,,,,
CA007026839,,,,
CA007057692,,,,
CA008104900,,,,
CA007013102,,,,
CA007037230,,,,
CA006104142,,,,
CA007022800,,,,
CA008103000,,,,
CA006159124,,,,
CA006153935,,,,
CA006152691,,,,
CA008205700,,,,
CA006136626,,,,
CA006121940,,,,
CA006117957,,,,
CA006155854,,,,
CA007064890,,,,
CA007066688,,,,
CA00611HBEC,,,,
CA007050455,,,,
CA006100398,,,,
CA007016906,,,,
CA006144473,,,,
CA006110557,,,,
CA008103256,,,,
CA007028290,,,,
CA007035112,,,,
CA007055793,,,,
CA006166455,,,,
CA008201980,,,,
CA006137735,,,,
CA007058840,,,,
CA007020560,,,,
CA007055685,,,,
CA007050760,,,,
CA007110830,,,,
CA008300418,,,,
CA007072816,,,,
CA006151061,,,,
CA008300600,,,,
CA006121025,,,,
CA007017640,,,,
CA006116679,,,,
CA007018564,,,,
CA008101507,,,,
CA007028292,,,,
CA006164615,,,,
CA007052865,,,,
CA007042840,,,,
CA006137149,,,,
CA006115811,,,,
CA006166456,,,,
CA006153298,,,,
CA007011982,,,,
CA008202810,,,,
CA00704S001,,,,
CA007035110,,,,
CA007012232,,,,
CA008205085,,,,
CA007045401,,,,
CA007020040,,,,
CA007094026,,,,
CA007056480,,,,
CA006159651,,,,
CA007024615,,,,
CA007048320,,,,
CA007026040,,,,
CA007050463,,,,
CA007020305,,,,
CA008101000,,,,
CA007094275,,,,
CA007066080,,,,
CA007056563,,,,
CA007027361,,,,
CA007017480,,,,
CA008203161,,,,
CA008105551,,,,
CA007030310,,,,
CA006135FF4,,,,
CA006143722,,,,
CA006107835,,,,
CA006110218,,,,
CA007046004,,,,
CA006158740,,,,
CA007043540,,,,
CA00613KLLM,,,,
CA008104284,,,,
CA008200800,,,,
CA00704FFF5,,,,
CA007011308,,,,
CA006148122,,,,
CA008204150,,,,
CA008206275,,,,
CA006151136,,,,
CA008200255,,,,
CA006139602,,,,
CA007103536,,,,
CA006156533,,,,
CA00611E001,,,,
CA007064180,,,,
CA00704Q003,,,,
CA006147229,,,,
CA006137306,,,,
CA008206250,,,,
CA007026836,,,,
CA006151548,,,,
CA006155616,,,,
CA008206491,,,,
CA007014260,,,,
CA006155PD4,,,,
CA006133057,,,,
CA006153301,,,,
CA006101901,,,,
CA007086460,,,,
CA007063400,,,,
CA007023270,,,,
CA006133362,,,,
CA008202592,,,,
CA007027248,,,,
CA006112133,,,,
CA008204600,,,,
CA008201716,,,,
CA007035666,,,,
CA007065960,,,,
CA008103828,,,,
CA007093716,,,,
CA007027329,,,,
CA007050195,,,,
CA007060400,,,,
CA006110661,,,,
CA007042388,,,,
CA007095480,,,,
CA007027690,,,,
CA007045910,,,,
CA006101820,,,,
CA006097915,,,,
CA006106001,,,,
CA006100226,,,,
CA008206240,,,,
CA006148105,,,,
CA006100493,,,,
CA007021954,,,,
CA007043960,,,,
CA008203422,,,,
CA006111859,,,,
CA008206450,,,,
CA007056240,,,,
CA006127527,,,,
CA006158733,,,,
CA008300447,,,,
CA006144475,,,,
CA008104500,,,,
CA007063320,,,,
CA007017435,,,,
CA007017270,,,,
CA006116902,,,,
CA008202220,,,,
CA007024623,,,,
CA0070222DR,,,,
CA008101500,,,,
CA007051240,,,,
CA006106398,,,,
CA008100512,,,,
CA007028211,,,,
CA007057567,,,,
CA008105520,,,,
CA008204570,,,,
CA006164432,,,,
CA008203230,,,,
CA006112340,,,,
CA006155183,,,,
CA007024263,,,,
CA006142991,,,,
CA007031636,,,,
CA007025252,,,,
CA008100590,,,,
CA008201600,,,,
CA007055422,,,,
CA008205702,,,,
CA006165195,,,,
CA006100363,,,,
CA00703BBD2,,,,
CA006133121,,,,
CA008300400,,,,
CA008201000,,,,
CA00701Q009,,,,
CA006115820,,,,
CA006136643,,,,
CA007050762,,,,
CA008104300,,,,
CA007053KGR,,,,
CA007014332,,,,
CA006137399,,,,
CA008103441,,,,
CA008300420,,,,
CA007041JG6,,,,
CA008104001,,,,
CA007056202,,,,
CA007044453,,,,
CA007056120,,,,
CA007016960,,,,
CA007022560,,,,
CA008205126,,,,
CA007027560,,,,
CA007055210,,,,
CA008104700,,,,
CA006142285,,,,
CA007040MLR,,,,
CA007011309,,,,
CA006151042,,,,
CA008201390,,,,
CA008202200,,,,
CA007091305,,,,
CA008200810,,,,
CA007070448,,,,
CA007041530,,,,
CA006101250,,,,
CA006114295,,,,
CA007077571,,,,
CA00613P001,,,,
CA006151064,,,,
CA007086400,,,,
CA006150913,,,,
CA006131983,,,,
CA006147693,,,,
CA006106100,,,,
CA006169453,,,,
CA007057160,,,,
CA007024280,,,,
CA007017380,,,,
CA007016816,,,,
CA008102300,,,,
CA007067060,,,,
CA007052820,,,,
CA006146939,,,,
CA008300100,,,,
CA008104295,,,,
CA008200300,,,,
CA008300439,,,,
CA006127514,,,,
CA007083480,,,,
CA006137287,,,,
CA006150243,,,,
CA007042378,,,,
CA007047762,,,,
CA008204700,,,,
CA0061519JM,,,,
CA006113329,,,,
CA006106090,,,,
CA007063690,,,,
CA006166418,,,,
CA00705KL75,,,,
CA006105978,,,,
CA007051175,,,,
CA006127519,,,,
CA007027517,,,,
CA006101958,,,,
CA006150863,,,,
CA006101494,,,,
CA006100720,,,,
CA006106000,,,,
CA006106660,,,,
CA007031017,,,,
CA007047735,,,,
CA008102328,,,,
CA007050240,,,,
CA007046837,,,,
CA006141933,,,,
CA00706Q001,,,,
CA006124123,,,,
CA008100300,,,,
CA007060320,,,,
CA006155790,,,,
CA008204491,,,,
CA007061475,,,,
CA007046663,,,,
CA007061288,,,,
CA006133055,,,,
CA008101904,,,,
CA006113663,,,,
CA006111467,,,,
CA008205990,,,,
CA006148120,,,,
CA007091399,,,,
CA008205601,,,,
CA007020360,,,,
CA006157014,,,,
CA006144239,,,,
CA007116505,,,,
CA00708DBCE,,,,
CA008202000,,,,
CA0070510M0,,,,
CA007047722,,,,
CA008203510,,,,
CA007052960,,,,
CA008103200,,,,
CA006116702,,,,
CA007047770,,,,
CA007026739,,,,
CA007035520,,,,
CA006100345,,,,
CA008204525,,,,
CA008205600,,,,
CA008203405,,,,
CA007017755,,,,
CA007017585,,,,
CA007056890,,,,
CA006155750,,,,
CA006122849,,,,
CA008100566,,,,
CA007040MMN,,,,
CA006092930,,,,
CA007057680,,,,
CA008300510,,,,
CA008204151,,,,
CA007016840,,,,
CA007093GJ3,,,,
CA007031375,,,,
CA007026043,,,,
CA006158050,,,,
CA008201380,,,,
CA007047250,,,,
CA006136699,,,,
CA007038835,,,,
CA006166428,,,,
CA006105760,,,,
CA007057650,,,,
CA007064181,,,,
CA006116254,,,,
CA006103024,,,,
CA007020800,,,,
CA008204402,,,,
CA00704BC70,,,,
CA008203702,,,,
CA008206000,,,,
CA006139142,,,,
CA006159575,,,,
CA007055675,,,,
CA007027283,,,,
CA006115525,,,,
CA007057145,,,,
CA006155722,,,,
CA006160465,,,,
CA007027660,,,,
CA007057518,,,,
CA006158691,,,,
CA008103800,,,,
CA00702G266,,,,
CA007052600,,,,
CA006121969,,,,
CA006154992,,,,
CA008102700,,,,
CA007057395,,,,
CA006119500,,,,
CA007043020,,,,
CA008202250,,,,
CA007053140,,,,
CA007026916,,,,
CA008100468,,,,
CA00701S001,,,,
CA008102350,,,,
CA008100518,,,,
CA006110480,,,,
CA006139600,,,,
CA008101100,,,,
CA007017760,,,,
CA006148100,,,,
CA00702S006,,,,
CA00701LP0N,,,,
CA007012240,,,,
CA00616I001,,,,
CA006137361,,,,
CA006101502,,,,
CA008104800,,,,
CA008204565,,,,
CA008101746,,,,
CA006111769,,,,
CA008105302,,,,
CA007030874,,,,
CA007065012,,,,
CA007035158,,,,
CA007037310,,,,
CA007024250,,,,
CA007022494,,,,
CA007084560,,,,
CA007050MM5,,,,
CA006107276,,,,
CA007033665,,,,
CA008204701,,,,
CA006142803,,,,
CA007075800,,,,
CA006159048,,,,
CA008200860,,,,
CA007028946,,,,
CA006155788,,,,
CA008300700,,,,
CA008200558,,,,
CA007103280,,,,
CA007027264,,,,
CA007026936,,,,
CA007042749,,,,
CA007065667,,,,
CA007016900,,,,
CA006119274,,,,
CA007025250,,,,
CA007028442,,,,
CA007013362,,,,
CA006115057,,,,
CA006163156,,,,
CA007054296,,,,
CA007050085,,,,
CA008102206,,,,
CA007061541,,,,
CA007040446,,,,
CA007024000,,,,
CA007028720,,,,
CA007022160,,,,
CA008203535,,,,
CA007017B65,,,,
CA007042724,,,,
CA008104901,,,,
CA007022300,,,,
CA006158875,,,,
CA006097426,,,,
CA006139149,,,,
CA007027302,,,,
CA006139145,,,,
CA008105500,,,,
CA00709CEE9,,,,
CA007057287,,,,
CA007024920,,,,
CA007025442,,,,
CA006128320,,,,
CA007027520,,,,
CA007038915,,,,
CA007028700,,,,
CA007027593,,,,
CA00706I001,,,,
CA007076360,,,,
CA007030170,,,,
CA007036063,,,,
CA007027470,,,,
CA007051200,,,,
CA007043012,,,,
CA007017657,,,,
CA007091401,,,,
CA007017445,,,,
CA008205185,,,,
CA00810AL00,,,,
CA008206260,,,,
CA006135660,,,,
CA007036762,,,,
CA007025280,,,,
CA007027840,,,,
CA008100500,,,,
CA006149387,,,,
CA00702327X,,,,
CA008300590,,,,
CA00701HE63,,,,
CA007092305,,,,
CA007065100,,,,
CA007038500,,,,
CA008105597,,,,
CA007050MGC,,,,
CA007027440,,,,
CA008103050,,,,
CA006155877,,,,
CA008203423,,,,
CA007113280,,,,
CA007056850,,,,
CA007055430,,,,
CA007027259,,,,
CA006145504,,,,
CA007027267,,,,
CA006136606,,,,
CA007096215,,,,
CA007091404,,,,
